Index,DataSetID,species,RBPID,RBPSYMBOL,CELLLINE,Genesymbol,Disease,GeneID,baseMean,log2FC,padj,Change,_disease,_species,_type
76419,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Dpp4,Leukemia,ENSMUSG00000035000.9,385.2428,-7.3656,0.0301,down,Leukemia,mouse,Gene
18397,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Dpp4,Leukemia,ENSMUSG00000035000.9,385.2428,-7.3656,0.0301,down,Leukemia,mouse,Gene
18398,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Tcim,Leukemia,ENSMUSG00000056313.6,14.0958,-7.3073,0.0049,down,Leukemia,mouse,Gene
76420,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Tcim,Leukemia,ENSMUSG00000056313.6,14.0958,-7.3073,0.0049,down,Leukemia,mouse,Gene
76421,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Nr1i2,Leukemia,ENSMUSG00000022809.5,13.8784,-7.2847,0.0049,down,Leukemia,mouse,Gene
18399,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Nr1i2,Leukemia,ENSMUSG00000022809.5,13.8784,-7.2847,0.0049,down,Leukemia,mouse,Gene
18400,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Myog,Leukemia,ENSMUSG00000026459.6,13.0857,-7.1986,0.0056,down,Leukemia,mouse,Gene
76422,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Myog,Leukemia,ENSMUSG00000026459.6,13.0857,-7.1986,0.0056,down,Leukemia,mouse,Gene
76423,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Gm28112,Leukemia,ENSMUSG00000099954.2,13.0857,-7.1986,0.0056,down,Leukemia,mouse,Gene
18401,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Gm28112,Leukemia,ENSMUSG00000099954.2,13.0857,-7.1986,0.0056,down,Leukemia,mouse,Gene
18402,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Grhl3,Leukemia,ENSMUSG00000037188.8,13.0477,-7.1935,0.0103,down,Leukemia,mouse,Gene
76424,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Grhl3,Leukemia,ENSMUSG00000037188.8,13.0477,-7.1935,0.0103,down,Leukemia,mouse,Gene
76425,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Gm26587,Leukemia,ENSMUSG00000097470.2,13.7458,7.1911,0.0061,up,Leukemia,mouse,Gene
18403,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Gm26587,Leukemia,ENSMUSG00000097470.2,13.7458,7.1911,0.0061,up,Leukemia,mouse,Gene
18404,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,1700020N18Rik,Leukemia,ENSMUSG00000100253.3,33.9374,-7.1127,0.0013,down,Leukemia,mouse,Gene
76426,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,1700020N18Rik,Leukemia,ENSMUSG00000100253.3,33.9374,-7.1127,0.0013,down,Leukemia,mouse,Gene
76427,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Cdsn,Leukemia,ENSMUSG00000039518.8,33.8559,7.0491,0.006,up,Leukemia,mouse,Gene
18405,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Cdsn,Leukemia,ENSMUSG00000039518.8,33.8559,7.0491,0.006,up,Leukemia,mouse,Gene
18406,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,ENSMUSG00000134910,Leukemia,ENSMUSG00000134910.1,30.7212,-6.9881,0.0078,down,Leukemia,mouse,Gene
76428,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,ENSMUSG00000134910,Leukemia,ENSMUSG00000134910.1,30.7212,-6.9881,0.0078,down,Leukemia,mouse,Gene
76429,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,6820402A03Rik,Leukemia,ENSMUSG00000103706.2,11.4382,6.9265,0.0123,up,Leukemia,mouse,Gene
18407,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,6820402A03Rik,Leukemia,ENSMUSG00000103706.2,11.4382,6.9265,0.0123,up,Leukemia,mouse,Gene
18408,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Rnf26rt,Leukemia,ENSMUSG00000072476.7,509.6539,-6.8534,0.0,down,Leukemia,mouse,Gene
76430,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Rnf26rt,Leukemia,ENSMUSG00000072476.7,509.6539,-6.8534,0.0,down,Leukemia,mouse,Gene
