celltype,metaprogram_id,metaprogram_description,url,gene
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,IFT25
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,LSM4
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,MCM7
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,MIF
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,NAA38
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,NME1
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,NUCB2
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,PCLAF
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,PCNA
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,RAN
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,RANBP1
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SIVA1
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SLC25A5
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SLIRP
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SNRPB
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SNRPD1
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SNRPD3
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SNRPE
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SNRPF
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SNRPG
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SRSF7
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,STMN1
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,SUMO2
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,TK1
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,TPI1
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,TUBA1B
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,TUBB
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,TYMS
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,UQCRQ
MALIGNANT,METAPROGRAM_3,CELL_CYLCE_HMG_RICH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_3_CELL_CYLCE_HMG_RICH,YBX1
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,ALDH1A3
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,ANKRD36C
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,ANXA1
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,APOL1
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,C15orf48
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,CD55
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,CEACAM1
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,CEACAM5
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,CEACAM6
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,CLDN23
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,CLIC3
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,COL6A1
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,CST6
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,EMP1
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,EPS8L1
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,F3
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,FLNB
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,IL1RN
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,IL32
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,ISG15
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,ISG20
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,KLF2
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,KLK10
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,KLK11
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,KLK6
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,KLK7
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,KRT16
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,KRT17
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,KRT23
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,LAMC2
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,LCN2
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,LDLR
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,LMO7
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,LRRC8A
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,MALL
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,MMP7
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,MT1X
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,MUC5AC
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,PLAUR
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,PSCA
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,RAB11FIP1
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,S100A4
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,SDCBP2
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,SLC16A3
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,SLC2A1
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,SLPI
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,SMIM5
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,TFF2
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,TIMP2
MALIGNANT,METAPROGRAM_40,PDAC_RELATED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_40_PDAC_RELATED,TNFRSF12A
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,AKAP9
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,ANKRD12
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,ATRX
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,BPTF
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,CCDC69
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,CEP350
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,CFLAR
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,DDX24
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,DDX5
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,DST
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,EIF3A
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,EIF5B
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,EPRS1
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,FNDC3B
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,GLCCI1
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,GOLGA4
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,GOLGB1
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,HIPK2
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,HNRNPU
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,HSP90B2P
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,HSP90B3P
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,IRF4
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,KMT2A
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,KMT2C
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,LUC7L3
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,MALAT1
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,MEF2C
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,MIR3648-1
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,MIR6515
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,MLEC
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,MT-ND6
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,NCL
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,NEAT1
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,NEB
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,PDIA4
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,PNISR
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,PNRC1
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,PRRC2C
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,RRBP1
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,SNORD18B
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,SNORD55
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,SNORD68
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,SON
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,TTC3
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,UBXN4
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,UTRN
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,XIST
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,ZBTB20
MALIGNANT,METAPROGRAM_41,UNASSIGNED,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_41_UNASSIGNED,ZBTB38
MALIGNANT,METAPROGRAM_4,CHROMATIN,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_4_CHROMATIN,AHCTF1
MALIGNANT,METAPROGRAM_4,CHROMATIN,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_4_CHROMATIN,ARGLU1
